word,info_gain
minutes_NEG,0.005295271942922675
sitting,0.005290889741506266
he_NEG,0.005245845479353584
anyone_NEG,0.005216841629546831
customers,0.005188555062317413
how_NEG,0.005135878134882699
anything_NEG,0.005131987295668328
arrived,0.005097594918094472
outstanding,0.005060303167203628
said_NEG,0.005053601647113215
liked,0.00501061711982187
mins,0.005005176156280378
side,0.004993872711041902
completely,0.004989029646078613
incredible,0.004988841338161798
leave,0.004985323185223489
half,0.00497737849976243
charge,0.004975952620312363
call,0.004965444050618384
happy,0.004931674791931684
supposed,0.004849074564646116
an_NEG,0.004847082505591516
asked_NEG,0.004844086618478016
barely,0.004828602814285432
table_NEG,0.004825338295229464
overcooked,0.004818117422998203
sad,0.004719039393032531
ask,0.004682387124147258
saying,0.004682035872987544
people,0.004665012550426617
gem,0.004648752876786677
elsewhere,0.004640775708691258
sent,0.004587315275424775
fun,0.004581296701908766
you_NEG,0.004559948519382573
rather,0.004552943321006531
from_NEG,0.004515322191291915
perfection,0.004514023353000329
quite,0.004507661375939165
min,0.004468266380656782
their_NEG,0.004438852458740872
ever_NEG,0.004425315669823959
thought,0.004418639453971807
one_NEG,0.004418007028051285
received,0.004407851671874408
small,0.00437154243677762
either_NEG,0.004317444418727501
reason,0.004311050356671231
ridiculous,0.004304908706680877
much_NEG,0.0042920657069145385
seems,0.004286705280731162
bar,0.004281961123842493
told_NEG,0.004268489602270886
lack,0.00426232588626041
hostess,0.004237467102744308
solid,0.004236722202225707
seated,0.0042270658409564454
knowledgeable,0.004225497606487938
came_NEG,0.0042249758106289725
put,0.004218246414406934
sweet,0.004169290863369923
last,0.004168911428200417
long,0.004162072628478342
but_NEG,0.00415590705234381
lacking,0.0041410530981460525
beer,0.0041044837989066
very,0.004074194914042373
star,0.004036695380733146
sucks,0.00403289944003804
sauce,0.0040051439519666054
die,0.003977601878538906
something,0.003971484605496567
another_NEG,0.003956198594852189
location_NEG,0.003953027736413706
water,0.003950951314261264
burnt,0.0039488449104623236
never_NEG,0.003918985609447034
way_NEG,0.0039105689137683974
forever,0.003907064498691604
super,0.0038951238862314774
cheese,0.0038850153985574565
until_NEG,0.003883773804512103
professional,0.003877110792785299
frozen,0.003870277761681251
try,0.0038508383887232434
avoid,0.00382901381729317
away,0.0038211550350149004
alright,0.0037875751744169683
says,0.003785000370398528
coming_NEG,0.003778368022772316
clearly,0.003777690117637178
flavorful,0.0037733120465053283
orders,0.003761500862607292
one,0.0037463894673868126
could_NEG,0.0037374246241133058
mistake,0.0036867082278240204
greasy,0.0036811137804679817
paying,0.003649024050717653
thing,0.0036436645237136744
also,0.0036360721180979105
why_NEG,0.003626736144354936
brought,0.0036196693986814132
juicy,0.003605072761491801
take,0.003597153024883948
burger,0.0035823929934486465
wait,0.0035819869446780395
front,0.0035661483968594254
want_NEG,0.0035607124772925047
portions,0.0035512474059573584
people_NEG,0.0035499277937978135
thanks,0.0035220462138862985
pm,0.003520282251173956
breakfast,0.0035142463382245026
business,0.0035043117767599163
speak,0.0034846550120919417
much,0.0034818608682156693
understand,0.0034679522962304254
drink,0.0034628724139951217
used,0.003461798055842902
reasonable,0.0034455797407102473
variety,0.0034410423365587306
chicken,0.003439502494293478
loud,0.0034265069418779603
like_NEG,0.0034161770177916218
should_NEG,0.003405857386530542
care_NEG,0.003397575687478671
hour,0.0033867287419586667
staff,0.00337363673815938
pricey,0.0033549191874229223
huge,0.003343003573474057
check_NEG,0.0033429811504430695
over_NEG,0.0033418746220323925
given,0.003339443657356611
large,0.003334341771062732
gone,0.003317440481227063
standing,0.0033136470218435576
typical,0.003305556748288474
impressed,0.0032997806364725157
by_NEG,0.003298052472261226
crispy,0.003291530198905157
yum,0.0032827821511238753
somewhere,0.003282704479365961
take_NEG,0.0032739875273821717
restaurant_NEG,0.003263877603647547
prices,0.0032388978523396617
lunch,0.0032335331255683997
then_NEG,0.003232213980891352
salty,0.003227710953847218
lost,0.0032160313422755493
are_NEG,0.003214535029209653
spoke,0.003181395707625434
shame,0.003175153400593267
tell,0.0031539440431345156
unique,0.003152562936784342
apparently,0.0031509852073461353
vegas,0.0031479231375017847
flavor,0.0031330921573293757
although,0.003119412422241563
person,0.0031180010274818315
literally,0.003072532234426273
absolutely,0.003069651769590731
phenomenal,0.0030696410545307806
way,0.003067856971992189
give_NEG,0.0030620338274895964
call_NEG,0.0030565529497885713
fried,0.003053071636167193
ordered_NEG,0.003030645277624977
asking,0.003030039381534344
happened,0.003025044686353784
make_NEG,0.0030197108451348598
mess,0.003006643473139725
pay_NEG,0.00300294089882458
lady,0.002985426586935347
know_NEG,0.002983463949449039
server_NEG,0.0029739462980211684
only_NEG,0.0029723544242252764
few,0.0029675786269001136
price_NEG,0.0029508535363138577
server,0.0029473024626573974
almost,0.002946713433999104
needless,0.0029420787037732765
expensive,0.0029271434655493422
gave,0.0029185267507951806
lot,0.002912259478417223
spicy,0.0028913669509704754
everything,0.0028878108843777284
problem,0.0028867239399916755
actually,0.002884932431998166
wanted_NEG,0.0028805656759458564
let,0.0028758831763799897
got_NEG,0.0028723000413113375
drink_NEG,0.002867046044940924
company,0.0028399207211853295
lots,0.002818768468700661
portion,0.002807489650598516
busy_NEG,0.0027915706473331525
less,0.002787410220403075
say,0.0027772605977252063
off_NEG,0.0027657731708550237
left_NEG,0.0027642158646599135
cool,0.0027528969471593
decor,0.0027497930951860816
ask_NEG,0.0027469812318727804
felt,0.002739956233839713
noticed,0.0027362947741327304
around,0.0027279061256990644
who_NEG,0.0027270530138436833
employee,0.002713925089603997
waitress_NEG,0.0027129326231745132
eat_NEG,0.002702834111846464
three,0.0026980721818374853
fabulous,0.002692168535857853
card,0.0026819217700344566
owner,0.0026785767915180614
weird,0.0026707263945819903
salad,0.0026633269871867427
placed,0.0026617097799719325
him_NEG,0.002651413603486752
telling,0.0026348992649243286
his_NEG,0.0026296888188572787
car,0.0026212323048597774
water_NEG,0.0026172658797620763
decided,0.0026098020334690553
notch,0.0025938870802821867
forgot,0.002590315996216841
drinks_NEG,0.0025728957945982955
credit,0.0025702923353358997
burgers,0.0025660533687976717
right_NEG,0.002563876046554281
clean,0.0025589105960026615
quick,0.002558356760120173
expected,0.0025499077160766603
glad,0.0025417124510380695
leaving,0.00253121802581191
employees,0.002524689324669538
really_NEG,0.0025084293852408734
standard,0.002503065976345642
every,0.0024948156083079986
bad_NEG,0.0024942636698237486
obviously,0.002491260985863164
already,0.0024888383079417764
waiter,0.002475510985066265
seating,0.002455216094570556
price,0.002451209995266712
hard,0.002448986310009005
hours,0.0024384410330453576
sadly,0.002438278874965949
options,0.002424980176227276
tender,0.002417493471781995
being_NEG,0.0024171812301894136
saw,0.002415709733540883
review,0.0023955483563473656
expect,0.0023926457603948847
first_NEG,0.002391359630020684
return_NEG,0.002388862289971261
might,0.0023831386438004643
recommended,0.0023760048447205584
guy,0.0023567660797247925
since,0.0023566804929764373
basically,0.0023493842257553688
apologized,0.00233886757855295
area,0.0023318829809775288
trying,0.0023254173413782553
specials,0.0023195509934326175
times,0.0023037237725604953
hot,0.0023033701838124365
check,0.002297990692901042
come_NEG,0.002297372395843933
comfortable,0.002296125046265196
welcoming,0.0022666709502860982
unless_NEG,0.0022626782092749487
flavors,0.0022590107287752126
fan_NEG,0.0022586387346459347
pork,0.0022561001535486014
stay,0.002254220357359671
exceptional,0.002248346215467656
pleasantly,0.002237051582914873
send,0.0022324772846062935
casual,0.0022236523473444514
help_NEG,0.0022220229533140845
big,0.002220958513786009
located,0.002219543961253123
talking,0.002216367019636678
took_NEG,0.002207898818567866
hoping,0.0022062744459354633
save,0.0022040588462539645
girl,0.0022035402700577578
kinda,0.0021963892968597243
bacon,0.0021931200767228987
raw,0.00219222836391042
ended,0.002176148385294674
informed,0.0021753153891159727
homemade,0.0021738177905845646
potato,0.0021505811471533853
drinks,0.0021436353583230705
tough,0.0021401172499579957
best_NEG,0.0021362745347381917
impressed_NEG,0.0021311335607410165
patio,0.002126626930212261
interesting,0.002122792414050778
total,0.0021213116857579095
experience_NEG,0.002121282490358478
showed,0.0021111186608746557
dollars,0.0021093622342864826
second,0.0021086317128338194
beautiful,0.0020915713643372413
rating,0.0020896456964116794
other_NEG,0.002082134455875906
situation,0.0020814984169277295
someone_NEG,0.002078719640923765
behind,0.0020761667728530497
delish,0.0020729895007134402
go_NEG,0.0020635154213444196
kitchen,0.002059201509403419
night,0.0020586707106211577
taste,0.0020556703873775284
fairly,0.002055253818884051
parking,0.0020512635039402483
place,0.002043290420309596
odd,0.002041852972571867
otherwise,0.002036416053818879
location,0.00203275462646868
know,0.002027444715570148
high,0.0020214082602345584
write_NEG,0.002010597559374716
care,0.001994356412300835
enjoy,0.0019942169809548105
tables_NEG,0.001993343776763634
too_NEG,0.001992170460847653
town,0.001985745560616259
beers,0.00198341743481123
issue,0.001961263053703366
please,0.0019586345507160985
returned,0.0019319658602481304
perhaps,0.0019294321950154014
anymore_NEG,0.0019293486327742748
superb,0.0019237701462548884
sandwich,0.0019232002697013861
brunch,0.0019169645233492183
tiny,0.0019137354298148779
giving,0.0019127176645352684
stood,0.0019037606776746152
flavor_NEG,0.0018948714272717382
missing,0.001891449949215307
beef,0.001882902133226061
favorites,0.001877194086961964
kind,0.0018718513274982307
except,0.001868803185784973
deal_NEG,0.0018656293785368483
slightly,0.0018529949275074564
tell_NEG,0.0018500339340854488
first,0.0018480375495655288
disappointed_NEG,0.0018443540492598665
woman,0.0018437261609456357
excited,0.0018434459721197172
bomb,0.0018406236779897611
inside,0.0018383912292576632
today,0.001835452459107323
turned,0.0018314796220071372
waiting_NEG,0.0018310708173481238
put_NEG,0.0018276291544001566
size,0.0018250781554276507
see_NEG,0.0018179621528569
meat,0.0018164739961150644
expecting,0.0018105395288992021
style,0.0018102239235213702
line,0.0018065263423863165
hour_NEG,0.0018042702760014961
restaurant,0.001795189561612176
mostly,0.0017898891704262176
fast,0.001788790414676722
creamy,0.0017869324843537981
same_NEG,0.0017861171585757951
desk,0.0017847035965203872
closed,0.0017762590387793153
great_NEG,0.0017747046256628707
tip,0.001774329950124276
been_NEG,0.001773527405172004
fan,0.0017711363217047804
getting,0.0017690178581291072
hair,0.0017668939406565443
dessert,0.0017649141292692683
cozy,0.0017647698155296432
chocolate,0.0017591110773276242
ambiance,0.0017485460932422647
which_NEG,0.0017467719543189375
strip,0.0017427531023703757
spent,0.0017419722649876235
though_NEG,0.0017312419344563956
heaven,0.0017284409818341118
served,0.0017165444258964158
pieces,0.001706376817689037
dish,0.0016982708237960331
appointment,0.0016808415493199114
bar_NEG,0.0016790305969025532
sports,0.0016785368442682191
dropped,0.0016774152244019014
pleased,0.001676478894164557
shared,0.0016732778650587754
basic,0.0016731348017806624
very_NEG,0.0016689778700609281
complaint,0.001668964839885323
am_NEG,0.0016664756607291942
taste_NEG,0.0016657326460132182
meal,0.0016564903353168958
items,0.0016519355665427504
needs,0.001651685074681719
wow,0.001649886613120266
grilled,0.0016433574220284797
dr,0.0016409182077201656
due,0.0016388868170329474
bottom,0.0016381233689228836
well_NEG,0.001630165732792399
things,0.0016287540908375142
crowd,0.0016273954626671028
their,0.001623150023637887
affordable,0.0016197253592586947
done,0.0016193628373422086
beyond,0.001618654677715714
hit,0.001617889542322004
cashier,0.0016141114157233183
banana,0.0016113278038214496
home_NEG,0.0016054530702236391
part,0.0016031463543715319
done_NEG,0.00159955937362799
refreshing,0.0015972065833840254
somewhat,0.0015967262672260674
recommend_NEG,0.0015941352613308979
choice,0.001584247283231477
busy,0.0015825642552695918
special,0.0015793967046433544
experience,0.0015767706449603125
worth_NEG,0.0015691765875973651
outdoor,0.0015689130784188876
cute,0.0015663447327485258
moist,0.0015662292202045514
couple,0.0015659429290399984
plain,0.0015652802838381774
room,0.0015609360788149118
limited,0.0015578845152668386
work_NEG,0.001556390716149103
well,0.0015554480927555403
staff_NEG,0.001548510316796925
plate,0.0015475876993331639
sometimes,0.0015464723130196312
than_NEG,0.0015374738012821076
usually,0.0015358686348854178
even,0.00153509161461729
watched,0.001528941796863581
taking,0.0015247196985730405
medium,0.0015155360325986855
accommodating,0.00151451943460712
onion,0.001513553752539032
stick,0.0015132800458870221
more_NEG,0.0015110023036597475
since_NEG,0.0015108493437776538
refill,0.001510725984658734
omg,0.0015096043235924839
recommendations,0.0015072013137169549
packed,0.0015032049326291208
two_NEG,0.0015005317035896582
arrive,0.0014986254218354311
cream,0.0014959872212103598
cost,0.0014882281184940283
hate,0.0014784526092705974
cheap,0.001470757168728909
changed,0.0014654580898918468
sandwiches,0.0014650000444005329
prefer,0.0014640599661093212
buffet,0.0014528085433229698
ran,0.0014516964323787462
floor,0.0014493912833244416
may,0.0014485677960864862
waste_NEG,0.001445506479753167
meal_NEG,0.0014446076540233221
miss,0.001440153749643347
dont,0.0014392169457426718
around_NEG,0.0014380355240906084
plenty,0.0014357683908676755
unless,0.001434492527026876
point,0.0014301544903685404
personable,0.0014270794872550674
lettuce,0.0014265292128752272
salt,0.0014247340723336777
half_NEG,0.0014227053182560567
reasonably,0.001420565679457475
either,0.0014136111106046734
seasoned,0.0014130778955623313
hidden,0.0014129912055516058
treated,0.00141269793356269
surprisingly,0.0014073676614834163
going,0.0013997419846694115
eating,0.0013959969300882946
chain,0.0013956165894608574
family,0.0013938734405014586
surprised,0.0013929208935916648
efficient,0.0013923400558004673
bread,0.0013898509292666894
down_NEG,0.0013887086366031198
counter,0.0013855257756452133
office,0.0013854072716328325
realized,0.0013805700103346474
vibe,0.001369312060854888
wait_NEG,0.0013674644494496846
didnt,0.0013630050651212144
else_NEG,0.0013619547425665068
clear,0.0013607655231160365
bother_NEG,0.0013580993388266904
has_NEG,0.0013541780720891516
go,0.0013538227625349286
filling,0.0013516016941141906
dinner,0.0013504030884980978
tvs,0.001347826156937959
served_NEG,0.0013461634482432316
fact,0.0013408217315991067
eggs,0.001327701227942235
without,0.0013263302833763646
potatoes,0.0013212247145881761
sort,0.0013195871955762328
none,0.0013175164829313246
door,0.0013162862167921396
satisfied,0.0013144801934759087
rich,0.001314386683948232
option,0.0013135546886506866
old,0.0013128224117977538
hands,0.0013114137054950348
dishes,0.0013060042778061387
leave_NEG,0.0013045281518131446
space,0.001299492117570633
outside,0.0012934263964514692
healthy,0.0012930399421513528
went_NEG,0.001291115650710939
piece,0.0012910724380215122
issues,0.0012892734294061015
generous,0.0012890901118547404
rest,0.0012857102042094226
mean,0.0012850566942197439
reviews,0.0012796970402191299
time,0.0012791915368426388
extremely,0.001278615218672563
explained,0.001271762329687398
fluffy,0.0012678913705630457
casino,0.0012643643537932903
requested,0.0012641647456725913
topped,0.0012635502940496757
while_NEG,0.0012612931501232438
chips,0.0012599654729985588
still_NEG,0.0012598679420547931
bbq,0.0012584980354559683
must,0.001244451142893066
ordering,0.0012435683245191065
four,0.0012427337823415208
twice,0.0012397755798838617
say_NEG,0.0012378954391869534
wine,0.0012332960808913995
higher,0.001229736173915974
paper,0.0012278981198314831
let_NEG,0.0012278890145367427
smaller,0.0012262893604741976
third,0.0012241798700802775
seem,0.0012239977225445564
hotel,0.0012230259193048987
likely,0.0012209740360251686
nearly,0.0012207135012247683
problem_NEG,0.0012198907596787656
bathroom,0.0012190098795432647
game,0.0012184808594168928
figured,0.001218315291750205
especially,0.0012170083267997178
night_NEG,0.0012057566775891537
seat,0.001202667597960616
menu_NEG,0.0012018434941634126
change,0.0012011229375059607
fare,0.0012000130648242013
ago,0.0011998232598120495
soft,0.0011966252903237162
cook,0.0011946403497966607
such_NEG,0.0011942507907125588
garlic,0.0011922786919993378
made_NEG,0.0011895057579263124
ten,0.0011882804174012662
back,0.0011873839601532765
crowded,0.0011867152575719686
shrimp,0.0011827093367076102
story,0.0011826218158561552
nicely,0.0011798336650552521
something_NEG,0.0011785244359017177
offer_NEG,0.0011779623940255668
soup,0.001175180355827532
months,0.0011721171889269577
easy,0.0011689924210589453
sauces,0.0011635947102708322
cooked,0.0011604344896860574
bag,0.0011581417075623435
star_NEG,0.0011576226262328682
used_NEG,0.0011549011223417338
past,0.0011504152170460635
negative,0.0011491809967068
need,0.0011487080481500378
stuck,0.0011476195724982041
hold,0.0011448050613642735
bartender,0.0011433712790420714
through_NEG,0.0011417325574853976
anyway,0.0011396249560582383
egg,0.0011382604889482728
before_NEG,0.0011372302864720574
authentic,0.001133118186302795
modern,0.0011324620499806315
correct,0.0011313890665256565
burger_NEG,0.0011310115063389858
sauce_NEG,0.0011303594114404625
mixed,0.0011261311047126021
minute,0.0011257370115198562
diner,0.0011244225188522528
taken,0.0011238307354908272
classic,0.0011231974834067238
menus,0.0011228570309023134
party,0.0011216199662928972
think_NEG,0.0011163541513758979
entire,0.0011163066623436357
green,0.001115163308049727
tonight,0.0011144261876818717
stuffed,0.0011141306242912208
par,0.0011136371028257486
chewy,0.0011126231478479909
quality_NEG,0.0011111813989406194
enough,0.0011091950644659399
away_NEG,0.0011045726417990842
friend,0.0011045226926378326
choices,0.0011041335829724552
wings,0.0010952750587338578
choose,0.0010940251153743752
weeks,0.0010935043535758027
longer,0.0010902411083817398
long_NEG,0.0010872013748555176
anyone,0.0010816403234299443
stars_NEG,0.001080095031870787
end,0.0010795744344380687
see,0.0010784747377461379
needed_NEG,0.0010756315727520338
fish,0.0010752082084892756
roasted,0.001074034856225925
rice,0.0010734654710833347
fix,0.0010710480613611573
thin,0.0010677589878831384
day_NEG,0.001063741254379913
now_NEG,0.001061449446317475
cocktails,0.0010613525636413712
truffle,0.0010574909715996839
walking,0.0010570251116770457
lot_NEG,0.0010537664981735695
heard,0.0010529125402118922
attention,0.0010436150315613624
life,0.0010396146382496418
kept,0.001039055688123458
charge_NEG,0.0010372697683864729
middle,0.0010356260464283729
talk,0.0010349063536461145
tap,0.001034502387377234
local,0.0010334843326100795
turn,0.001032392099194368
considering,0.0010321021305315092
hungry,0.0010308929390543398
toppings,0.0010197849355293442
where_NEG,0.0010182967332332815
music,0.0010182102815177174
absolute,0.0010100858858472783
traditional,0.0010096822877865286
serve_NEG,0.0010065333847393276
steak,0.001006293120933588
late,0.0010058449886014564
cash,0.000999377830972481
job,0.0009989131891865455
cooked_NEG,0.0009987928243795352
pretty_NEG,0.0009963560363939195
box,0.0009939418208455564
prompt,0.0009935770682085732
relaxing,0.000993508330540127
go-to,0.0009932506769363414
corn,0.000991689051140554
use_NEG,0.0009898443215203834
team,0.0009888107643667432
onions,0.0009866223581731504
hope,0.000983728298870723
complete,0.0009810743140943323
phoenix,0.0009810426662677507
delicious_NEG,0.00097692436514496
similar,0.0009761239496817176
reason_NEG,0.0009739844206877457
free_NEG,0.0009714507133726791
truly,0.0009701509412276543
additional,0.0009680192356582573
ready,0.0009658033370940622
coming,0.0009655313683132327
salad_NEG,0.0009654762193691546
years,0.0009643853564575977
big_NEG,0.0009622556036963381
number,0.0009610743027894664
into_NEG,0.0009592388619092951
mac,0.0009583495203280279
sign,0.000955464202267553
generally,0.0009554425755458062
chill,0.0009550772718451839
desserts,0.0009529708140600945
crisp,0.0009525057422496985
opted,0.0009524982028645823
sure_NEG,0.0009523736439116526
bun,0.0009517315239384594
agreed,0.0009498300233530266
spend,0.0009428512059388439
cake,0.0009382031478604169
anything,0.0009380746350635683
heavy,0.0009379126881512434
extra,0.0009374888968145534
stand,0.0009357550718807062
working,0.0009350880747716062
thick,0.0009321883568436107
room_NEG,0.0009317988631631913
weekends,0.000929821360146299
main,0.0009292441771506788
bought,0.0009256591972781614
pleasant,0.0009248759213793534
comfort,0.0009245837232714216
light,0.0009239769197497694
craft,0.0009171355383466029
seasoning,0.0009143836504090785
tomato,0.0009124361604562203
fries_NEG,0.0009117268639302623
bring_NEG,0.0009116358445617756
pub,0.000911436021715506
talked,0.0009105920346983432
booth,0.0009100421450374263
kick,0.0009049136859657914
skip,0.0008999318601077277
look_NEG,0.0008994752829307728
started,0.0008982771116543553
can_NEG,0.0008966290961245349
pancakes,0.0008929933713464067
toast,0.0008883192536752738
pass,0.0008824432738716581
french,0.0008811675043043365
new_NEG,0.0008802312101487964
hopefully,0.0008790315476203681
refills,0.0008782730686460738
once_NEG,0.0008766501817847328
mentioned,0.0008766178366279576
ate,0.0008761909223293785
glass,0.000874939804126118
despite,0.0008739071269299181
butter,0.0008725192037277729
sit,0.0008724282148615536
hear,0.0008722754072452155
use,0.0008706956483695016
cheese_NEG,0.0008697388063545475
chicken_NEG,0.0008692661942752977
salads,0.0008690287279087272
seriously,0.0008686880494619409
group,0.0008664371094506684
offered,0.0008609216121295837
open_NEG,0.0008492881002406527
spice,0.0008465202304472896
popular,0.0008446807336937034
smoked,0.0008444152983329012
opinion,0.0008441214261112329
sides,0.0008410627840840235
longer_NEG,0.0008381424135870397
write,0.0008374661973440389
based,0.0008330259334110579
store,0.0008326378944838453
las,0.0008317353403817229
waffles,0.0008308994115147073
experienced,0.0008303310442139278
selections,0.0008281087876418347
grab,0.0008275464577209846
passed,0.0008274160450540968
fresh_NEG,0.0008217368351943755
share,0.0008214033019422473
high_NEG,0.0008203895117748772
actually_NEG,0.0008196235277448949
move,0.0008175546307782611
split,0.000814176221080043
running,0.0008131681315926009
patrons,0.0008129382872628099
dressing,0.0008122842983020462
lovely,0.0008105535589435497
vegan,0.0008084807592161347
look,0.0008081611556369772
beer_NEG,0.0008080548468858417
close,0.0008077403584327847
downtown,0.0008024263141623855
quality,0.0008022043411326507
found_NEG,0.000800924943133996
different,0.0007995133080438421
veggies,0.0007992468223263494
times_NEG,0.0007973042214053372
some_NEG,0.0007960933088861921
everyone,0.0007942212183480457
world,0.0007939010104665023
close_NEG,0.0007908531233487004
benedict,0.0007886090667437173
tv,0.000787905000805722
drove,0.0007865239610942432
sausage,0.0007834018371273288
read,0.0007825431535382066
person_NEG,0.0007818012600560031
salmon,0.0007810340032112784
neighborhood,0.0007802618506245196
looks,0.0007787062348532103
type,0.0007785503366992685
pudding,0.0007779957765023937
several,0.0007719707696285383
amount,0.0007712585931392013
multiple,0.0007697534582304932
side_NEG,0.0007693568449966826
most,0.0007680631313817798
loves,0.0007675091883454499
etc,0.0007672172533284005
understand_NEG,0.0007663505680803873
getting_NEG,0.0007646699301071536
tacos,0.0007641710260837264
actual,0.0007625464899025935
establishment,0.0007604725533116863
interior,0.0007593772283791544
